     日期     	　　　　　　　　　　　　　　　　　　　　　　　　标题　　　　　　　　　　　　　　　　　　　　　　　　	链接                                                
 2020-06-21 	　　　　　　　　　　　　　　　北京昨日新增报告22例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eeeaa7fe4b01e723d28a211?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-20 	　　　　　　　　　　北京昨日新增22例，9天累计205例！全国新增本土病例23例　　　　　　　　　　	https://mp.weixin.qq.com/s/N_KKDhkl2V6IM7llC8EZGg 
 2020-06-20 	　　　　　　　　　　　　　　　9天超200例，北京昨日新增确诊22例　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/xepGEUW-ux-8DJEnWRPmOw 
 2020-06-20 	　　　　　　　　　　　9天超200例！北京昨日新增确诊病例22例，涉及3个区　　　　　　　　　　　　	https://mp.weixin.qq.com/s/f-BgZtrnl9feacu0E0njgA 
 2020-06-20 	　　　　　　　　　　　　　　　　　　　北京确诊病例突破200　　　　　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/cEUSK9ovug1RiZXZSorz-g 
 2020-06-20 	　　　　　　　　　　　北京昨日新增22例，海淀区1例、丰台区13例、大兴区8例　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eed581be4b01e723d272a88?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-20 	　　　　　　　　　　北京昨日新增报告22例新冠肺炎确诊病例涉及丰台、海淀、大兴　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5661068&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.7.0&mood=wx
 2020-06-20 	　　　　　　　　　　　　　　　北京昨日新增报告22例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/06/20/ARTIZTrXZYhMQfzD6ssLr1Pb200620.shtml
 2020-06-19 	　　　　　　　　　　　　北京昨日新增确诊25例、疑似2例、无症状感染者2例　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/uXQvQNZwq0SD9aTOJeuS0g 
 2020-06-19 	　　　　　　　　　　　　　　北京昨日新增报告25例确诊病例涉及西城等4区　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5660132&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.7.0&mood=wx
 2020-06-19 	　　　　　　　　　　　　　　　　北京新增报告25例新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9216457&classify=zw&pageSize=6&language=chs
 2020-06-19 	　　　　　　　　　　　　　北京昨日新增25例确诊病例其中丰台18例大兴5例　　　　　　　　　　　　　	https://wap.peopleapp.com/article/5621849/5543449 
 2020-06-19 	　　　　　　　　　　　　　　　北京18日新增报告25例新冠肺炎确诊病例　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/06/19/ARTIHMHf7hAUHQdJQlWeeThJ200619.shtml
 2020-06-19 	　　　　　　　　　　　　　　　北京昨日新增报告25例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=269006&user_id=e6b7d9ee1ae649f0b10111c2cbd8f2f8&source=wechat_friend
 2020-06-19 	　　　　　　　　　　　　　　　　北京新增25确诊病例，18例在丰台　　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/yN_bHkgtQQV7sL9o9q3IYQ 
 2020-06-19 	　　　　　　　　　　　　北京昨日新增确诊25例、疑似2例、无症状感染者2例　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/rtTsi-AP4ElhKoCj6d-UlA 
 2020-06-19 	　　　　　　　　　　　　　　　北京昨日新增25例确诊，其中丰台区18例　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eec067ce4b01e723d24e7b9?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-18 	　　　　　　　　　　最新！昨日北京新增确诊病例21例，新增疑似3例、无症状3例　　　　　　　　　　　	https://mp.weixin.qq.com/s/iqIDyMh3bibpa-wZclZftA 
 2020-06-18 	　　　　　　　　　　　　北京昨日新增21例确诊、3例疑似、3例无症状感染者　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eeab52be4b01e723d219b09?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-18 	　　　　　　　　　　　　　　昨日本土新增确诊24例，北京21例涉三个区　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/Qo0ktTMi8AiQKMvdSTBd4Q 
 2020-06-18 	　　　　　　　　　　　　　　昨日本土新增确诊24例，北京21例涉三个区　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/yTueKxaC-z3JjzICn88fig 
 2020-06-18 	　　　　　　　　　　　　　　北京新增21例确诊，本轮疫情已累计158例　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/FTqvjq4Xg0zIEEBh50tiyg 
 2020-06-18 	　　　　　　　　　　　　　　　北京17日新增报告21例新冠肺炎确诊病例　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/06/18/ARTIXqCEFt7YBsJzgyj7sght200618.shtml
 2020-06-18 	　　　　　　　　　　　　　　　北京17日新增21例本地新冠肺炎确诊病例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=268636&user_id=e6b7d9ee1ae649f0b10111c2cbd8f2f8&source=wechat_friend
 2020-06-17 	　　　　　　　　　　　　　北京昨新增确诊31例、疑似3例、无症状感染者6例　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ee96387e4b01e723d1d811e?isshare=1&app=d8fdbae0fb370d19&contentType=0&isBjh=0&from=timeline&isappinstalled=0
 2020-06-17 	　　　　　　　　　　　　　北京新增确诊31例、疑似3例、无症状感染者6例　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/tDD8Fve4PdAz_4bUcWsH3A 
 2020-06-17 	　　　　　　　　　　　　　北京新增确诊31例、疑似3例、无症状感染者6例　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/r2GBnnNDHjcFlwKpqjnWow 
 2020-06-17 	　　　　　　　　　　　　　北京新增确诊31例、疑似3例、无症状感染者6例　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/04zpYzAU93233rhpPlSCqg 
 2020-06-16 	　　　　　　　　　　　　　　　　北京15日新增27例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://vod.cctv.cn/cctv/cctvh5/cctv2/finance/index.html?pageId=app://ARTI1592267628329503&from=groupmessage&isappinstalled=0#/msgdetail?link=ARTI1592267628329503
 2020-06-16 	　　　　　　　　　　　　　　　　北京15日新增27例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=267901&user_id=e6b7d9ee1ae649f0b10111c2cbd8f2f8&source=wechat_friend
 2020-06-15 	　　　　　　　　　　　　　北京昨日新增报告36例确诊病例、无症状感染者6例　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=267549&user_id=e6b7d9ee1ae649f0b10111c2cbd8f2f8&source=wechat_friend
 2020-06-15 	　　　　　　　　　　　北京14日新增36例新冠肺炎确诊病例新增无症状感染者6例　　　　　　　　　　　	http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtirYPF3DwnSEpgdMoQZ9nw200615&fromapp=cctvnews&version=805&version=805&allow_comment=1
 2020-06-15 	　　　　　　　　　　　　　北京昨日新增报告36例确诊病例、无症状感染者6例　　　　　　　　　　　　　	https://wap.peopleapp.com/article/5603652/5524705 
 2020-06-15 	　　　　　　　　　　　　　　北京昨日新增36例确诊病例，6例无症状感染者　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ee6c1bae4b01e723d12512e?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-14 	　　　　　　　　　　　　　　6月13日北京新增报告36例新冠肺炎确诊病例　　　　　　　　　　　　　　	http://wjw.beijing.gov.cn/xwzx_20031/mtjj/202006/t20200614_1924576.html
 2020-06-14 	　　　　　　　　　　　　　　　北京昨日新增报告36例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://wap.peopleapp.com/article/5600917/5521855 
 2020-06-14 	　　　　　　　　　　　　　　　北京昨日新增报告36例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/S8AqfTTdRrDmDeSvOT-4Qw 
 2020-06-14 	　　　　　　　　　　　　　　　北京昨日新增报告36例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=267342&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-14 	　　　　　　　　　　　　　　　　　　北京昨日新增36例确诊病例　　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ee56f6be4b01e723d0db661?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-14 	　　　　　　　　　　　　　　　北京昨日新增报告36例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5655337&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.7.0&uid=270891&did=353615204688244&mood=wx
 2020-06-14 	　　　　　　　　　　　北京昨日新增36例新冠肺炎确诊病例新增无症状感染者1例　　　　　　　　　　　　	http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiKaMTPO3gtZP98aNlaWrQ200614&fromapp=cctvnews&version=805&version=805&allow_comment=1
 2020-06-13 	　　　　　　　北京市98所机构可做核酸检测，日最大检测能力超9万人（附机构名单、电话）　　　　　　　	http://m.stdaily.com/index/kejixinwen/2020-06/13/content_956040.shtml
 2020-06-13 	　　　　　　　　　　　　　北京公布98家提供新冠病毒核酸检测服务的机构名单　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=267259&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-13 	　　　　　　　　　　　　　北京市公布新冠病毒核酸检测服务的医疗卫生机构名单　　　　　　　　　　　　　	http://app.cctv.com/special/cportal/detail/arti/index.html?id=Artiim3th619dGHgQnMPLse0200613&fromapp=cctvnews&version=805&version=805&allow_comment=1
 2020-06-13 	　　　　　　　　　　　北京又新增31家具备核酸检测能力的医疗卫生机构，共98所　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ee480e8e4b01e723d0bb464?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-13 	　　　　　　　　　　　　　北京：日检测能力达9万多人，这些机构可做核酸检测　　　　　　　　　　　　　	https://m.bjnews.com.cn/detail/159203334615063.html
 2020-06-13 	　　　　　　　　　　　　北京新冠核酸检测机构达到98所日监测能力达9万多人　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5654921&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.7.0&uid=270891&did=353615204688244&mood=wx
 2020-06-12 	　　　　　　　　　　　　　　　　　北京昨日新增1例新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://wap.peopleapp.com/article/5594318/5514851 
 2020-06-12 	　　　　　　　　　　　　　　　　北京昨日新增报告1例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5653590&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.7.0&mood=wx
 2020-06-12 	　　　　　　　　　　　　　　　　北京昨日新增报告1例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=266857&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-12 	　　　　　　　　　　　　　　　　北京昨日新增报告1例新冠肺炎确诊病例　　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/06/12/ARTITyz1maFB1P9MuCsO83sD200612.shtml
 2020-06-11 	　　　　　　　　　　　　　　　北京已连续56天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ee17b7be4b01e723d02ef0c?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-11 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=266527&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-09 	　　　　　　　　　　【#北京新冠肺炎本地病例清零#1名境外输入患者仍在院治疗】　　　　　　　　　　　	http://wjw.beijing.gov.cn/xwzx_20031/mtjj/202006/t20200609_1920253.html
 2020-06-09 	　　　　　　　　　　　　　　　　北京新增治愈出院1例本地确诊患者清零　　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9207017&classify=zw&pageSize=6&language=chs
 2020-06-09 	　　　　　　　　　　　本地确诊患者“清零”北京已连续54天无本地新增确诊病例　　　　　　　　　　　　	http://m.news.cctv.com/2020/06/09/ARTIg5e6Jf6EkrqMBL7ZwZoO200609.shtml
 2020-06-08 	　　　　　　　　　　　　　　　北京已连续53天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=265513&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-07 	　　　　　　　　　　　　　　　北京已连续52天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=265301&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-05 	　　　　　　　　　　　　　　　北京已连续50天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=264909&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-05 	　　　　　　　　　　　　　　　　北京连续50天无新增病例，在院2例　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ed9937fe4b04a29ecf907b3?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-03 	　　　　　　　　　　　　　　　　北京连续48天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=264188&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-03 	　　　　　　　　　　北京核增1例新冠肺炎确诊病例，已出院。仍有3名患者在院治疗　　　　　　　　　　　	https://m.weibo.cn/status/4511664491392313        
 2020-06-03 	　　　　　　　　　　　　　北京市启动2020年“健康北京周”主题宣传活动　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/06/01/ARTI5Vb3BrDaMu0QZ3liFi8t200601.shtml
 2020-06-03 	　　　　　　　　　　　　　　　北京连续48天无本地新增新冠肺炎确诊病例　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9201917&classify=zw&pageSize=6&language=chs
 2020-06-03 	　　　　　　　　　　　　　　　　北京连续48天无新增病例，核增1例　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ed6ef1ce4b02ddabb3e6d95?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-03 	　　　　　　　　北京连续48天无本地报告新增病例累计报告本地病例420例（核增1例）　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5645921&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.7.0&mood=wx
 2020-06-02 	　　　　　　　　　　　　　　　北京已连续47天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=263863&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-06-02 	　　　　　　　　　　　　　　　　　　北京已连续47天无新增病例　　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ed59eade4b0be621cc3e1a3?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-06-01 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=263530&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-30 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=263185&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-28 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=262531&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-27 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=262157&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-26 	　　　　　　　　　　　　　　　　　　　不惧疫情挑战交出满意答卷　　　　　　　　　　　　　　　　　　　	http://wjw.beijing.gov.cn/xwzx_20031/mtjj/202005/t20200526_1909069.html
 2020-05-26 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=261829&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-26 	　　　　　　　　　　　　　　0！北京已连续40天无本地报告新增确诊病例　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ecc63ebe4b0be621cbe9622?isshare=1&app=1b78cfe429db5392&contentType=0&isBjh=0&from=timeline&isappinstalled=0
 2020-05-25 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=261469&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-25 	　　　　　　　　　　　　　　　北京已连续39天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ecb12c9e4b0be621cbdd6f7?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-23 	　　　　　　　　　　　　　北京卫健委主任雷海潮：筑牢首都公共卫生安全屏障　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5631350&src=stream&typeid=68&uid=364136&did=358615324688244&platform=android&show=0&fSize=M&ver=2.7.0&mood=wx
 2020-05-23 	　　　　　　　　　　　　　　　　　北京连续37天保持“双零”增长　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ec86fe2e4b0be621cbcc534?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-22 	　　　　　　　　　　　　　　　0×36！北京已连续36天无新增确诊病例　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ec71da4e4b0be621cbbc55c?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-21 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院1例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=260091&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-20 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=259712&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-20 	　　　　　　　　　　　　继续保持新增“0”！北京连续34天无本地新增确诊病例　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ec47d3ce4b0be621cba0216?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-19 	　　　　　　　　　　　　　　　　　北京连续33天无本地新增确诊病例　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ec32a16e4b0be621cb93041?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-18 	　　　　　　　　　　　　　　　　　北京昨日无新增确诊病例出院1例　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ec1d789e4b0be621cb8098b?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-17 	　　　　　　　　　　　　北京市连续31天无本地新增确诊病例在院患者降至7例　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ec08646e4b0be621cb77dba?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-16 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=258658&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-16 	　　　　　　　　　　　　#北京连续30天无新增报告确诊病例#在院患者降至8人　　　　　　　　　　　　	https://m.weibo.cn/status/4505130575490815        
 2020-05-15 	　　　　　　　　　　　北京昨日无新增确诊，已连续29天实现确诊病例“双零”增长　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ebde44ee4b0be621cb5fe85?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-14 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例，出院1例　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6278328965643895808&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-05-13 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6278226895511225344&yscj_from=6254583960440950784&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-05-13 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=257506&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-13 	　　　　　　　　　　　　　　　北京已连续27天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ebb3fbce4b024b07b1b8679?isshare=1&app=63b2c367a66f133d&contentType=0&isBjh=0&from=timeline&isappinstalled=0
 2020-05-12 	　　　　　　　连续第26天无新增病例！北京11日无新增报告新冠肺炎确诊病例新增出院3例　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6278151476973929472&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-05-12 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院3例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=257163&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-12 	　　　　　　　　　　今年的护士节注定意义非凡！北京市委市政府致信全市13万名护士　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb9da73e4b024b07b1a527d?isshare=1&app=a1bb9201125a18f0&contentType=0&isBjh=0&from=groupmessage
 2020-05-12 	　　　　　　　　　　　　　　　　北京已连续26天无本地新增确诊病例　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb9f051e4b024b07b1a7539?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-11 	　　　　　　　　　　　　　北京10日无新增报告新冠肺炎确诊病例新增出院3例　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6278063536899884032&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-05-11 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院3例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=256817&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-11 	　　　　　　　　　　　　　　　北京已连续25天无本地报告新增确诊病例　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb89df4e4b024b07b196e21?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-10 	　　　　　　　　　　　　　北京5月9日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=256601&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-10 	　　　　　　　　　　　　　北京5月9日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5620132&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-05-10 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb74c18e4b08e680550680e?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
